x,y,U,V,urms,vrms,uv
0.01,1.2011,1.9029,-0.0004787,0.80205,0.58706,0.25925
0.01,1.2147,1.8942,-0.00036455,0.82376,0.58803,0.27886
0.01,1.2284,1.8852,0.00014773,0.84534,0.58914,0.30162
0.01,1.2419,1.8754,0.00052106,0.86919,0.59426,0.32435
0.01,1.2554,1.8654,0.0008965,0.88747,0.60307,0.33701
0.01,1.2689,1.8561,0.0010344,0.89919,0.6136,0.34749
0.01,1.2823,1.8466,0.0010961,0.91069,0.62201,0.35871
0.01,1.2957,1.836,0.0015708,0.93044,0.62576,0.36517
0.01,1.309,1.8246,0.0022747,0.95371,0.63147,0.36451
0.01,1.3223,1.8129,0.0030337,0.98038,0.63878,0.36965
0.01,1.3355,1.801,0.0036151,1.0082,0.64457,0.38342
0.01,1.3486,1.7895,0.0036697,1.0228,0.65017,0.40281
0.01,1.3616,1.7785,0.003354,1.0293,0.65991,0.41945
0.01,1.3746,1.7674,0.0030998,1.0376,0.67124,0.42793
0.01,1.3875,1.7573,0.0031782,1.0463,0.68091,0.43549
0.01,1.4003,1.7468,0.0033835,1.0541,0.68683,0.45204
0.01,1.4131,1.7364,0.0033892,1.0635,0.69405,0.46813
0.01,1.4258,1.7259,0.0029244,1.0751,0.70901,0.47668
0.01,1.4384,1.714,0.0021512,1.0954,0.72324,0.48679
0.01,1.4509,1.701,0.0016389,1.1133,0.72724,0.49768
0.01,1.4633,1.6889,0.0010049,1.1303,0.72848,0.51117
0.01,1.4756,1.6762,0.00091884,1.1506,0.73145,0.52929
0.01,1.4879,1.6628,0.0013698,1.1703,0.73664,0.55509
0.01,1.5,1.6502,0.0016691,1.1774,0.74295,0.58522
0.01,1.512,1.6377,0.0019381,1.1884,0.74798,0.59556
0.01,1.524,1.625,0.0018438,1.2092,0.75231,0.5976
0.01,1.5358,1.6129,0.0016333,1.2316,0.75542,0.62147
0.01,1.5476,1.6006,0.00083348,1.2528,0.76163,0.65758
0.01,1.5592,1.5877,-0.00064747,1.2742,0.7759,0.69115
0.01,1.5707,1.5751,-0.0020088,1.2929,0.79225,0.71548
0.01,1.5821,1.563,-0.0029327,1.2992,0.80415,0.73904
0.01,1.5934,1.5498,-0.0032019,1.3043,0.81,0.75757
0.01,1.6046,1.5356,-0.0030312,1.3128,0.80914,0.7616
0.01,1.6157,1.5217,-0.0032173,1.3226,0.80547,0.76305
0.01,1.6266,1.5077,-0.0042538,1.3348,0.80416,0.77205
0.01,1.6374,1.4933,-0.005075,1.3488,0.80904,0.78916
0.01,1.6481,1.4782,-0.0047599,1.3632,0.81893,0.81632
0.01,1.6587,1.4631,-0.0039746,1.3722,0.83091,0.84944
