x,y,z,U,V,W,urms,vrms,wrms,uv,uw,vw
0.9,0.15195,-0.6,1.0795,0.0013679,0.0011428,1.5096,0.91457,1.1376,1.0597,0.3531,0.0067511
0.9,0.23396,-0.6,1.2896,0.0028991,-0.0044024,1.5359,0.90943,0.98861,1.1137,0.1234,-0.053742
0.9,0.33087,-0.6,1.4522,-0.0035902,0.0035121,1.3517,0.80748,0.92976,0.78833,0.03403,-0.059463
0.9,0.44081,-0.6,1.5765,-0.0054072,0.0011592,1.2517,0.79104,0.8847,0.7363,0.014745,0.046197
0.9,0.56163,-0.6,1.6962,-0.0070526,-0.0055511,1.1139,0.719,0.83384,0.6072,0.068947,0.0062003
0.9,0.69098,-0.6,1.8149,-0.0069361,-0.0041896,0.98953,0.66086,0.69679,0.47838,-0.010892,-0.010661
0.9,0.82635,-0.6,1.9152,-0.0032811,-0.0045628,0.78325,0.58196,0.56062,0.22532,0.0097665,0.0044008
0.9,0.9651,-0.6,1.9573,-0.0012428,-0.0012539,0.66521,0.53919,0.48766,0.021961,-0.037554,-0.012039
0.9,1.1045,-0.6,1.9481,0.0012283,-0.004713,0.6867,0.53779,0.49712,-0.10519,-0.015851,-0.0080116
0.9,1.2419,-0.6,1.8724,0.0045913,-0.0069625,0.87734,0.60634,0.62987,-0.31377,0.0073378,-0.010438
0.9,1.3746,-0.6,1.7637,0.0096835,-0.0024285,1.0329,0.69348,0.73423,-0.56967,-0.0085294,0.0089396
0.9,1.5,-0.6,1.6386,0.0057323,-0.0042726,1.1902,0.75025,0.85998,-0.65674,0.13441,0.025487
0.9,1.6157,-0.6,1.5232,0.0034917,0.0011113,1.2933,0.79193,0.89812,-0.77121,0.084026,-0.024091
0.9,1.7193,-0.6,1.3832,0.0028234,-0.004545,1.4295,0.83938,0.96294,-0.90415,0.090636,-0.07255
0.9,1.809,-0.6,1.204,-0.0079349,-0.0067798,1.5293,0.92792,1.044,-1.1326,0.12775,-0.04299
0.9,1.8829,-0.6,0.92412,-0.0034698,0.0059232,1.6701,0.88799,1.1957,-1.2246,0.26528,-0.012445
0.9,1.9397,-0.6,0.33895,0.034092,0.06351,1.1224,0.73399,1.12,-0.72453,0.30296,-0.17556
0.9,1.9781,-0.6,0.00077789,-0.00035905,5.5993e-05,0.065823,0.075434,0.051107,-0.00050853,0.00065069,0.00052898
0.9,1.9976,-0.6,0.00045909,-2.7202e-05,9.0816e-05,0.044559,0.0040554,0.032322,1.7182e-06,8.0322e-05,3.3358e-05
1,0,-0.6,2.6335e-15,6.4241e-18,-1.1364e-17,2.1445e-13,7.724e-16,1.0396e-14,8.8296e-30,8.4441e-29,-4.2244e-31
1,0.0097319,-0.6,-0.00035614,-0.00013169,3.3722e-05,0.050327,0.016164,0.041173,0.00014986,0.00031467,-9.3871e-05
1,0.038738,-0.6,-0.0014115,-0.00090549,0.00052995,0.25272,0.12652,0.12299,0.011517,-0.0014618,-0.0046187
1,0.086455,-0.6,0.67891,0.015603,0.031711,1.6954,0.78127,1.1585,1.0636,-0.0073507,-0.081008
1,0.15195,-0.6,1.0764,0.0076966,-0.0010056,1.5457,0.88767,1.1127,1.0704,0.17983,-0.053365
1,0.23396,-0.6,1.2796,0.0014254,-0.0091835,1.5255,0.89332,1.0125,1.0232,0.23421,0.0052724
1,0.33087,-0.6,1.4475,-0.0033576,-0.0066828,1.369,0.79991,0.92079,0.80726,0.052983,-0.0063456
1,0.44081,-0.6,1.5708,-0.0065068,0.0029658,1.2833,0.75845,0.8609,0.67851,0.071275,-0.0034596
1,0.56163,-0.6,1.6925,-0.00731,-0.0034845,1.1373,0.73643,0.79974,0.64034,0.11058,0.01878
1,0.69098,-0.6,1.8138,-0.0073953,-0.0024169,0.96062,0.68136,0.71305,0.50646,-0.022505,0.039966
1,0.82635,-0.6,1.9144,-0.0021356,-0.0030297,0.80012,0.57514,0.55791,0.27108,-0.00434,0.0066819
1,0.9651,-0.6,1.9594,-0.0013637,0.00097177,0.66016,0.55288,0.48738,0.045573,-0.0010544,-0.0028637
1,1.1045,-0.6,1.9476,0.0031008,0.0016893,0.71374,0.56077,0.49516,-0.12692,0.015735,-0.014101
1,1.2419,-0.6,1.8717,0.003159,-0.0018061,0.86044,0.61613,0.61197,-0.32798,-0.0087303,-0.0095072
1,1.3746,-0.6,1.7597,0.01053,0.00089985,1.0653,0.73287,0.73007,-0.61321,0.01544,0.013584
1,1.5,-0.6,1.6371,0.005479,-0.0027845,1.2031,0.73536,0.8128,-0.64904,0.098174,0.043088
1,1.6157,-0.6,1.5139,0.0065202,-0.00040084,1.3348,0.78942,0.91029,-0.75905,0.096911,-0.029846
1,1.7193,-0.6,1.378,0.00028641,-0.0052392,1.4529,0.8264,0.98292,-0.88382,0.015274,-0.031003
1,1.809,-0.6,1.197,-0.0042005,-0.0038561,1.5401,0.8951,1.0712,-1.0403,0.088381,-0.038183
1,1.8829,-0.6,0.93948,-0.0093882,0.0066184,1.57,0.88765,1.1742,-1.0376,0.096231,-0.11915
1,1.9397,-0.6,0.17465,0.0082111,-0.090412,1.7275,0.61201,0.97618,-0.80036,0.78906,0.073124
1,1.9781,-0.6,-0.00049984,0.00041143,0.00011674,0.056948,0.051179,0.051742,-0.0009921,0.00025361,-0.00068541
1,1.9976,-0.6,-0.00026827,2.8144e-05,3.89e-05,0.04018,0.0030088,0.032472,-1.9268e-05,0.00019215,-1.1124e-05
1.1,0,-0.6,2.6622e-15,1.5144e-19,-5.5604e-17,2.1455e-13,8.2439e-16,1.0567e-14,-4.788e-30,4.2467e-29,3.0151e-31
1.1,0.0097319,-0.6,-0.0001524,-9.9282e-05,-6.4181e-05,0.060352,0.021162,0.042984,0.00018774,0.00018193,7.4091e-05
1.1,0.038738,-0.6,0.0098107,0.0020165,0.0047119,0.43841,0.23997,0.30456,0.094602,0.074958,0.028448
1.1,0.086455,-0.6,0.7204,0.040011,-0.005802,1.5393,0.87296,1.1773,1.1514,0.1446,0.14513
1.1,0.15195,-0.6,1.0754,0.014801,0.0016002,1.564,0.87831,1.1083,1.0067,0.14506,0.017369
1.1,0.23396,-0.6,1.2779,0.00040879,-0.002996,1.5096,0.88343,1.0466,1.0348,0.16944,0.0018427
1.1,0.33087,-0.6,1.4391,-0.0086862,-0.004791,1.4235,0.81531,0.92831,0.82639,0.12968,-0.018728
1.1,0.44081,-0.6,1.5702,-0.0058826,-0.0036469,1.2896,0.76864,0.90271,0.65459,0.030824,0.0033295
1.1,0.56163,-0.6,1.6924,-0.0028198,0.0015943,1.157,0.72578,0.79045,0.59295,0.11692,-0.010902
1.1,0.69098,-0.6,1.8108,-0.0051079,-0.00033697,0.97585,0.65927,0.70121,0.43786,0.024636,0.056465
1.1,0.82635,-0.6,1.9132,-0.0052951,-0.00091396,0.79033,0.59256,0.56727,0.29643,0.02079,0.0053276
1.1,0.9651,-0.6,1.9582,-0.0019929,0.00048958,0.65739,0.54541,0.50604,0.054308,0.0070584,-0.0033203
1.1,1.1045,-0.6,1.9459,0.0038114,3.5343e-05,0.7171,0.54536,0.53276,-0.17164,-0.027383,-0.0024664
1.1,1.2419,-0.6,1.8716,0.005276,-0.0015556,0.86779,0.61733,0.62442,-0.35356,0.014298,-0.0042684
1.1,1.3746,-0.6,1.7611,0.0018191,0.0019209,1.0548,0.67432,0.73426,-0.51868,0.044438,0.046775
1.1,1.5,-0.6,1.6389,0.0051271,0.0063493,1.2181,0.75376,0.83905,-0.64134,0.061463,-0.039043
1.1,1.6157,-0.6,1.511,0.0073079,-0.011636,1.338,0.78545,0.90516,-0.74946,0.15958,0.044417
1.1,1.7193,-0.6,1.3662,0.0044333,-0.0077073,1.4567,0.86088,0.96394,-0.94897,0.060496,0.032554
1.1,1.809,-0.6,1.1913,-0.0049694,-0.0085622,1.5242,0.88979,1.0347,-1.0077,0.1381,-0.020358
1.1,1.8829,-0.6,0.94244,-0.025659,0.0033678,1.5684,0.89123,1.1598,-0.98767,0.085653,0.014356
1.1,1.9397,-0.6,0.42129,-0.041806,-0.00081435,1.4785,0.71759,1.0026,-1.1485,-0.06374,0.053141
1.1,1.9781,-0.6,-0.00015691,0.00025524,-3.704e-05,0.078644,0.066752,0.052659,-0.00044463,0.00069166,0.00051154
1.1,1.9976,-0.6,-0.00010743,1.9284e-05,-6.1725e-05,0.047542,0.0039425,0.034078,-2.9427e-05,8.5907e-05,8.4981e-06
1.2,0,-0.6,2.6187e-15,8.6888e-18,4.1416e-17,2.1433e-13,7.7663e-16,1.0698e-14,3.9104e-30,-1.3742e-28,1.2404e-31
1.2,0.0097319,-0.6,-0.00019218,-0.00015742,7.1399e-05,0.083488,0.057503,0.073093,-4.0722e-05,-0.00076991,0.0032227
1.2,0.038738,-0.6,0.21091,0.019217,0.079761,1.4489,0.54636,0.95739,0.6842,0.73608,0.063564
1.2,0.086455,-0.6,0.72453,0.02475,0.014396,1.5536,0.87153,1.1904,1.219,0.017111,0.018242
1.2,0.15195,-0.6,1.0709,0.015949,0.005481,1.552,0.88352,1.0774,1.029,0.25773,0.02847
1.2,0.23396,-0.6,1.2702,0.00060197,0.0012532,1.4741,0.85591,1.0548,0.94283,0.10547,0.016879
1.2,0.33087,-0.6,1.4361,-0.0080375,0.0034595,1.3694,0.84978,0.97263,0.80549,-0.0040233,-0.024421
1.2,0.44081,-0.6,1.5676,-0.0083633,-0.010713,1.2983,0.77227,0.91066,0.71358,0.048843,0.059942
1.2,0.56163,-0.6,1.6994,-0.010093,-0.00081435,1.1165,0.7206,0.80971,0.55189,0.059478,-0.0035421
1.2,0.69098,-0.6,1.8136,-0.0015598,-0.0021464,0.98411,0.63239,0.69431,0.46165,0.035354,0.024321
1.2,0.82635,-0.6,1.9086,-0.0015891,-0.0006014,0.8152,0.56573,0.59888,0.27355,-0.0055166,-0.027024
1.2,0.9651,-0.6,1.961,-0.0018665,-0.0028768,0.66241,0.55021,0.49281,0.044906,-0.019131,-0.0071222
1.2,1.1045,-0.6,1.9455,0.0035429,-0.0020533,0.70379,0.53355,0.5266,-0.16557,-0.0087145,0.0041853
1.2,1.2419,-0.6,1.8707,-6.7922e-05,0.0045746,0.89418,0.60919,0.63962,-0.34151,0.0018116,-0.0072005
1.2,1.3746,-0.6,1.7627,0.0046233,-0.0013833,1.0558,0.66872,0.76157,-0.50397,0.064856,0.010499
1.2,1.5,-0.6,1.6403,0.010391,-0.0057006,1.2272,0.76668,0.82588,-0.67116,0.07725,0.009904
1.2,1.6157,-0.6,1.511,0.0059602,-0.0073286,1.3261,0.80866,0.92934,-0.80444,0.11173,0.048476
1.2,1.7193,-0.6,1.3583,0.0086882,0.0053714,1.403,0.85937,1.0023,-0.87671,-0.042503,-0.071406
1.2,1.809,-0.6,1.1865,-0.0076438,0.0013845,1.4897,0.86985,1.0658,-0.92561,0.1903,-0.0019726
1.2,1.8829,-0.6,0.9477,-0.023923,0.004625,1.5557,0.89616,1.1187,-1.0094,0.14957,-0.014663
1.2,1.9397,-0.6,0.50745,-0.02784,0.030596,1.638,0.80354,1.1462,-1.2428,0.27336,0.088667
1.2,1.9781,-0.6,-0.001301,0.0039618,0.051468,0.42926,0.24389,0.64401,-0.0612,-0.0372,0.0066109
1.2,1.9976,-0.6,-0.00015528,2.4637e-05,4.2812e-05,0.062794,0.010281,0.050408,1.1667e-05,-0.00036971,0.00038608
1.3,0,-0.6,2.6081e-15,1.954e-19,-3.9368e-17,2.1387e-13,7.7158e-16,1.0603e-14,9.209e-30,1.3213e-28,-6.8683e-31
1.3,0.0097319,-0.6,-4.583e-05,0.00033039,-5.1678e-05,0.10172,0.043518,0.080419,0.0019609,-0.00064342,-0.00062668
1.3,0.038738,-0.6,0.23158,0.022102,0.0048049,1.7171,0.56109,0.79073,0.89566,-0.1184,0.084376
1.3,0.086455,-0.6,0.74796,0.018773,0.027487,1.532,0.8883,1.2232,1.0742,0.11261,0.11946
1.3,0.15195,-0.6,1.06,-0.0011468,0.0047023,1.5597,0.86922,1.1403,1.0838,0.10919,-0.052996
1.3,0.23396,-0.6,1.2693,-0.0026389,-0.0052678,1.5062,0.86782,1.0301,0.95431,0.16982,0.0032429
1.3,0.33087,-0.6,1.432,-0.010284,-0.0012776,1.4116,0.85629,0.97057,0.92471,0.069897,0.0038944
1.3,0.44081,-0.6,1.5707,-0.012274,-0.0042093,1.2678,0.79846,0.88578,0.72918,0.023656,-0.056921
1.3,0.56163,-0.6,1.702,-0.0093145,-0.0093759,1.164,0.73668,0.78874,0.61127,0.053086,0.026414
1.3,0.69098,-0.6,1.8184,-0.00021609,-7.4804e-05,0.97668,0.65301,0.68971,0.45465,-0.0092308,0.00088334
1.3,0.82635,-0.6,1.9121,-0.00039905,-0.00023454,0.80663,0.56848,0.61172,0.27459,-0.005535,0.0028594
1.3,0.9651,-0.6,1.9626,-0.00078023,0.0015931,0.65995,0.50396,0.47172,0.051704,-0.00025412,-0.0098645
1.3,1.1045,-0.6,1.9455,-0.00052864,0.0022921,0.70729,0.53111,0.52977,-0.13005,-0.0056759,-0.01041
1.3,1.2419,-0.6,1.8733,0.0012879,0.0023518,0.88546,0.61266,0.61876,-0.38533,-0.013376,0.022738
1.3,1.3746,-0.6,1.7654,0.004573,-0.0019755,1.0534,0.70004,0.76672,-0.51052,0.0010799,-0.012964
1.3,1.5,-0.6,1.6456,0.010951,-0.010703,1.1951,0.74718,0.85339,-0.63372,0.09364,0.056444
1.3,1.6157,-0.6,1.5145,0.014151,-0.0036767,1.3334,0.85989,0.89943,-0.91772,-0.015645,-0.080088
1.3,1.7193,-0.6,1.3642,0.0063474,0.00039035,1.4315,0.83724,0.98604,-0.90354,0.067019,0.014876
1.3,1.809,-0.6,1.1828,0.00068512,-0.0053091,1.5471,0.89306,1.0554,-0.97521,0.023711,-0.0077025
1.3,1.8829,-0.6,0.93713,-0.0050508,0.023833,1.5929,0.89003,1.1903,-1.1182,0.044455,0.040159
1.3,1.9397,-0.6,0.56546,-0.02952,0.044993,1.8595,0.7924,1.1326,-1.301,0.68277,0.21615
1.3,1.9781,-0.6,0.00041129,-0.0014274,-0.00051755,0.22271,0.1668,0.17568,-0.037032,-0.014975,-0.0090056
1.3,1.9976,-0.6,1.9287e-05,-5.7088e-05,-4.2807e-05,0.077665,0.0078435,0.059156,-0.00031054,-0.00035955,-6.3022e-05
1.4,0,-0.6,2.5038e-15,3.8755e-18,-3.0584e-17,2.1376e-13,7.8343e-16,1.0605e-14,-5.7156e-30,1.0798e-28,3.4651e-31
1.4,0.0097319,-0.6,0.00022311,-9.608e-05,0.00025264,0.085514,0.020659,0.065524,-0.00020405,0.00061293,0.00050748
1.4,0.038738,-0.6,0.0016508,-0.0051395,0.0026836,0.36643,0.22872,0.28796,-0.015145,0.021019,-0.0036158
1.4,0.086455,-0.6,0.78056,-0.015921,0.030863,1.491,0.82843,1.1729,0.88296,0.24269,-0.038933
1.4,0.15195,-0.6,1.0585,-0.016967,0.012841,1.5647,0.87532,1.1143,1.1546,0.24244,-0.024893
1.4,0.23396,-0.6,1.271,-0.015587,-0.0020795,1.4894,0.89613,0.99831,1.0745,0.074251,0.0015327
1.4,0.33087,-0.6,1.4373,-0.0089976,-0.0077109,1.3589,0.85897,0.97022,0.87739,0.032337,0.11875
1.4,0.44081,-0.6,1.5771,-0.0053588,-0.00016379,1.242,0.81065,0.88595,0.74781,-0.013713,-0.0058292
1.4,0.56163,-0.6,1.7047,-0.0043159,-0.0056002,1.1282,0.71035,0.82085,0.59521,0.052639,-0.008318
1.4,0.69098,-0.6,1.8201,0.00047147,-0.0014619,0.97561,0.6535,0.72138,0.3778,-0.021338,0.016259
1.4,0.82635,-0.6,1.9152,5.4504e-05,-0.0030812,0.78358,0.58467,0.57352,0.25328,-0.0047761,0.014202
1.4,0.9651,-0.6,1.9595,0.0025245,0.0010785,0.6658,0.48969,0.48428,0.040864,-0.011904,-0.0094708
1.4,1.1045,-0.6,1.943,-0.0030968,0.00080579,0.70982,0.52231,0.51889,-0.11908,0.033786,-0.015842
1.4,1.2419,-0.6,1.8761,-0.0013915,-0.001676,0.87503,0.60631,0.62926,-0.32737,0.020223,0.032954
1.4,1.3746,-0.6,1.7686,0.003114,-0.0040886,1.0409,0.67613,0.75848,-0.4437,0.028294,-0.0038304
1.4,1.5,-0.6,1.6461,0.0055042,-0.0052937,1.1889,0.77235,0.83917,-0.64814,0.05541,-0.01372
1.4,1.6157,-0.6,1.5187,0.0064514,-0.0033628,1.2776,0.81125,0.9204,-0.73314,-0.065663,0.0073649
1.4,1.7193,-0.6,1.3668,0.011535,-0.0088851,1.4611,0.85806,0.98666,-1.0142,0.18659,0.072783
1.4,1.809,-0.6,1.1855,0.016261,0.0031493,1.5031,0.90602,1.0445,-1.1131,0.13987,0.0078637
1.4,1.8829,-0.6,0.94434,0.019286,0.013657,1.5671,0.90466,1.1357,-1.2266,0.20059,0.082926
1.4,1.9397,-0.6,0.61916,0.02913,0.038112,2.1023,0.67218,1.118,-0.056486,0.72784,-0.045345
1.4,1.9781,-0.6,0.0002108,0.00010027,0.0002485,0.11387,0.066176,0.082334,0.003283,0.0014547,0.0020026
1.4,1.9976,-0.6,0.00017189,1.3111e-05,0.00018305,0.067246,0.0038822,0.051692,2.8291e-05,0.00031379,7.5607e-05
1.5,0,-0.6,2.6383e-15,1.7918e-18,3.508e-17,2.1363e-13,8.1448e-16,1.0755e-14,-7.7523e-30,5.7377e-29,-4.3519e-32
1.5,0.0097319,-0.6,-0.00012061,7.4227e-05,8.3535e-05,0.061026,0.0257,0.055953,-0.00047528,-0.00053671,0.0010235
1.5,0.038738,-0.6,0.00093959,0.014045,-0.0058308,0.55651,0.36901,0.50766,0.10461,0.10859,-0.061888
1.5,0.086455,-0.6,0.81109,-0.029013,-0.0018735,1.4985,0.86821,1.1539,0.82644,0.078726,0.022171
1.5,0.15195,-0.6,1.0716,-0.022908,0.0099723,1.4914,0.88322,1.1021,1.0612,0.18347,-0.02953
1.5,0.23396,-0.6,1.2696,-0.020991,0.0034508,1.5131,0.85872,1.0486,1.0206,0.16912,0.0037124
1.5,0.33087,-0.6,1.4397,-0.016016,-0.013634,1.3673,0.8632,0.96458,0.91114,0.085196,0.093889
1.5,0.44081,-0.6,1.5769,-0.0062088,-0.0069292,1.2284,0.75558,0.89397,0.57419,0.021275,-0.0024406
1.5,0.56163,-0.6,1.703,-0.00018241,-0.010668,1.1202,0.72317,0.83759,0.51988,0.10721,0.040325
1.5,0.69098,-0.6,1.8176,-0.0048663,-0.0064197,0.97187,0.64743,0.72396,0.37814,0.0010997,0.021604
1.5,0.82635,-0.6,1.912,-0.0028057,-0.00083959,0.76993,0.57063,0.56956,0.25751,-0.00802,0.0245
1.5,0.9651,-0.6,1.9604,0.00085091,-0.00027569,0.63807,0.51421,0.50006,0.028666,-0.00070272,0.007049
1.5,1.1045,-0.6,1.9466,0.0018213,-0.0022778,0.68595,0.54179,0.52921,-0.1118,-0.010938,0.033175
1.5,1.2419,-0.6,1.8756,0.0037208,-0.0049298,0.84655,0.62472,0.6414,-0.30881,-0.0203,0.032832
1.5,1.3746,-0.6,1.7673,0.0030867,-0.0055173,1.0371,0.67726,0.76565,-0.43069,0.014852,0.044136
1.5,1.5,-0.6,1.6528,0.003364,-0.010573,1.157,0.73518,0.86125,-0.59633,0.039278,-0.032459
1.5,1.6157,-0.6,1.5226,0.010162,-0.0092191,1.2801,0.82071,0.93636,-0.72059,0.082725,0.0080177
1.5,1.7193,-0.6,1.3631,0.021926,-0.013277,1.4779,0.88695,1.0188,-0.95773,0.17543,0.080651
1.5,1.809,-0.6,1.1902,0.021734,0.006897,1.5003,0.85195,1.0713,-1.0156,0.20562,-0.0095252
1.5,1.8829,-0.6,0.95647,0.023558,0.01495,1.4781,0.91904,1.1711,-1.0776,-0.01159,-0.15585
1.5,1.9397,-0.6,0.59395,0.031606,-0.030958,2.0308,0.68255,1.1513,-0.43718,-0.36813,0.22385
1.5,1.9781,-0.6,-3.2268e-05,-0.00019671,0.00013358,0.086571,0.092779,0.088738,0.0024054,-0.0012922,0.0082971
1.5,1.9976,-0.6,-0.00011662,-1.1033e-05,7.6123e-05,0.047977,0.0046882,0.043229,6.7048e-05,-0.00028454,0.00013237
1.6,0,-0.6,2.6352e-15,5.8598e-18,2.2482e-17,2.1345e-13,8.0547e-16,1.0934e-14,-1.0774e-29,7.2584e-29,3.8402e-31
1.6,0.0097319,-0.6,0.00030496,-2.3874e-05,-0.00032161,0.051295,0.014972,0.045606,0.00016645,0.00030414,-4.6248e-05
1.6,0.038738,-0.6,0.00083485,-0.0004024,-0.00059396,0.24134,0.098362,0.088414,0.0058884,0.0067712,0.0033985
1.6,0.086455,-0.6,0.84859,-0.044025,-0.014132,1.5857,0.78943,1.1664,0.21811,-0.090391,0.076337
1.6,0.15195,-0.6,1.0831,-0.022998,0.0048167,1.4862,0.88942,1.1388,0.99971,0.075198,-0.057539
1.6,0.23396,-0.6,1.2746,-0.022393,-0.0067955,1.5298,0.91013,1.0114,1.1925,0.15882,0.030461
1.6,0.33087,-0.6,1.4451,-0.0080026,-0.012454,1.3929,0.85792,0.94972,0.88855,0.16613,0.067639
1.6,0.44081,-0.6,1.5819,-0.0037551,-0.0068949,1.2414,0.80389,0.91065,0.71719,0.036867,0.046801
1.6,0.56163,-0.6,1.7085,0.0025519,-0.0096706,1.1132,0.71354,0.8166,0.52405,0.073002,0.024863
1.6,0.69098,-0.6,1.818,0.0031503,-0.0012594,0.92819,0.6338,0.69171,0.31973,-0.044243,0.014237
1.6,0.82635,-0.6,1.9138,-0.0018125,-0.0019167,0.76354,0.56545,0.56698,0.197,-0.065022,-0.015629
1.6,0.9651,-0.6,1.9616,-0.00069766,0.0031331,0.64035,0.51136,0.49972,0.034277,-0.044775,0.01943
1.6,1.1045,-0.6,1.9449,0.0010666,0.0014115,0.68319,0.53358,0.51621,-0.086805,-0.033901,0.03087
1.6,1.2419,-0.6,1.8728,0.0030598,-0.0022182,0.83793,0.60133,0.63362,-0.28182,-0.042518,-0.0097741
1.6,1.3746,-0.6,1.7684,-0.0057326,-0.0061748,1.0143,0.64836,0.75421,-0.39376,0.022363,0.026291
1.6,1.5,-0.6,1.6536,0.0020468,-0.0071781,1.1655,0.74745,0.86314,-0.59006,0.024838,0.0088539
1.6,1.6157,-0.6,1.5254,0.0031181,-0.0012911,1.3359,0.82179,0.92417,-0.78558,0.098949,0.023475
1.6,1.7193,-0.6,1.3725,0.016611,-0.013401,1.4571,0.90071,1.0137,-1.0346,0.13363,-0.0087746
1.6,1.809,-0.6,1.1956,0.025732,-0.0014445,1.5561,0.93226,1.0512,-1.2076,0.089533,0.038782
1.6,1.8829,-0.6,0.99524,0.025936,0.0034788,1.4365,0.86452,1.1595,-0.81874,0.11974,0.032651
1.6,1.9397,-0.6,0.50259,0.041075,0.028213,1.8917,0.51245,0.93856,0.30045,-0.062944,-0.14844
1.6,1.9781,-0.6,0.00042386,0.00011069,-0.00043458,0.065642,0.045412,0.055196,-0.00082033,0.00050457,0.00011911
1.6,1.9976,-0.6,0.00025355,3.1501e-06,-0.00028404,0.040456,0.002789,0.036176,-2.3964e-05,0.00018673,-7.864e-06
1.7,0,-0.6,2.6406e-15,3.585e-18,-4.4568e-17,2.1363e-13,7.7646e-16,1.049e-14,1.2287e-29,1.7355e-28,-7.8325e-31
1.7,0.0097319,-0.6,-0.00021471,6.5271e-07,-8.0624e-05,0.053053,0.016195,0.039494,0.00010406,0.00021729,0.00010345
1.7,0.038738,-0.6,-0.00030373,2.4612e-05,-0.00028236,0.24499,0.12183,0.10163,0.0051951,0.0022202,0.0029606
1.7,0.086455,-0.6,0.80329,-0.014767,-0.030377,1.5733,0.73905,1.1942,0.79302,0.051932,0.07445
1.7,0.15195,-0.6,1.0895,-0.02202,3.476e-05,1.4785,0.89995,1.131,0.95385,0.15023,-0.030627
1.7,0.23396,-0.6,1.2896,-0.0094843,-0.0035534,1.4987,0.88642,1.0303,0.99964,0.11506,-0.029969
1.7,0.33087,-0.6,1.4468,-0.0028232,-0.0069484,1.3778,0.83838,0.99436,0.87016,0.10781,-0.018404
1.7,0.44081,-0.6,1.5823,-0.0030636,-0.011808,1.2503,0.79911,0.90279,0.66165,0.13259,0.10067
1.7,0.56163,-0.6,1.7123,-0.0012759,-0.010867,1.0639,0.73221,0.84879,0.47806,0.041367,0.012536
1.7,0.69098,-0.6,1.8168,-0.0037402,-0.014755,0.95725,0.65635,0.71047,0.34569,0.029973,-0.0023927
1.7,0.82635,-0.6,1.9152,4.0574e-06,0.00010036,0.75777,0.57482,0.57949,0.20768,0.0060955,0.018019
1.7,0.9651,-0.6,1.9607,9.0567e-05,0.0066419,0.666,0.51998,0.49958,0.039793,-0.013705,-0.0038362
1.7,1.1045,-0.6,1.9451,-0.00051794,0.0032436,0.68185,0.54682,0.51784,-0.097178,-0.015691,-0.015717
1.7,1.2419,-0.6,1.8747,0.0025785,-0.0034531,0.85302,0.60024,0.63789,-0.2755,-0.016001,-0.022204
1.7,1.3746,-0.6,1.7686,0.0022806,-0.013804,1.0079,0.66632,0.7707,-0.42974,0.075397,0.0099681
1.7,1.5,-0.6,1.6569,0.0019607,-0.012093,1.1588,0.76436,0.85795,-0.57924,0.085335,0.09921
1.7,1.6157,-0.6,1.5258,0.0024373,-0.0084472,1.3335,0.81107,0.92149,-0.74959,0.060581,0.0010728
1.7,1.7193,-0.6,1.3775,0.0074465,-0.011243,1.4235,0.88281,1.0067,-0.96597,0.065217,-0.04967
1.7,1.809,-0.6,1.1996,0.016324,-0.0046112,1.5085,0.90552,1.0619,-1.0115,0.083747,-0.059725
1.7,1.8829,-0.6,0.99198,0.021506,-0.012627,1.4366,0.82556,1.1403,-0.77982,0.028077,0.074902
1.7,1.9397,-0.6,0.43545,0.0032111,-0.032724,1.4884,0.55278,1.0125,-0.71686,-0.21287,0.027905
1.7,1.9781,-0.6,-0.00028357,4.2852e-06,-0.00014016,0.069457,0.050242,0.051669,-0.00055485,0.00024352,0.00053198
1.7,1.9976,-0.6,-0.0001899,1.0521e-06,-6.0551e-05,0.041829,0.0030288,0.030946,-1.3626e-05,0.00013227,1.4037e-05
1.8,0,-0.6,2.605e-15,-5.311e-18,-2.5981e-17,2.1396e-13,7.872e-16,1.032e-14,3.0667e-30,2.6716e-28,1.3166e-31
1.8,0.0097319,-0.6,6.8267e-05,-4.4688e-06,0.0001571,0.047462,0.015264,0.03725,-0.00012386,-2.7394e-05,3.1028e-05
1.8,0.038738,-0.6,-0.00022003,7.6182e-06,0.00020737,0.24556,0.13331,0.08105,-0.00078715,-0.0018319,0.0054244
1.8,0.086455,-0.6,0.77518,-0.028931,-0.019134,1.5521,0.7422,1.1203,0.74708,-0.070934,0.0385
1.8,0.15195,-0.6,1.0931,-0.012205,-0.00093318,1.4427,0.87588,1.0874,0.88142,0.058516,0.087516
1.8,0.23396,-0.6,1.2898,-0.0068056,-0.004331,1.4637,0.84105,1.0513,0.89376,0.18267,0.060056
1.8,0.33087,-0.6,1.4455,-0.0025518,-0.0024243,1.3959,0.82137,0.92213,0.86333,0.020899,-0.057993
1.8,0.44081,-0.6,1.5808,0.0019136,-0.011579,1.2583,0.7796,0.87928,0.65035,0.076851,0.0079414
1.8,0.56163,-0.6,1.7078,0.0019528,-0.017651,1.0985,0.73597,0.81912,0.49312,0.12735,0.082397
1.8,0.69098,-0.6,1.8171,-0.00056606,-0.010083,0.97004,0.63654,0.6933,0.38606,0.025619,-0.011829
1.8,0.82635,-0.6,1.9123,0.00039033,-0.00076737,0.77425,0.55053,0.56791,0.20289,-0.0039118,0.02164
1.8,0.9651,-0.6,1.9635,0.00037312,0.0019514,0.64388,0.5025,0.47536,0.026912,-0.0060287,-0.0029459
