x,y,c,U,V,urms,vrms,uv
0.7,1.615661,206,1.560788,-0.002558396,1.274025,0.7843218,0.6602547
0.7,1.71934,206,1.425796,-0.001588751,1.371671,0.8159781,0.7993241
0.7,1.809017,206,1.243621,0.006568447,1.530339,0.8881766,0.9865181
0.7,1.882948,206,0.9167078,-0.001127469,1.640986,0.9884685,1.3813
0.7,1.939693,206,0.3196688,-0.03351239,1.264668,0.654567,0.6692098
0.7,1.978148,206,0.0003458465,-6.054145e-05,0.06317848,0.04621024,0.0004349901
0.7,1.997564,206,0.0001903153,-5.671669e-06,0.0413787,0.002728526,1.285986e-05
0.8,0,206,2.521052e-15,3.297342e-18,2.139493e-13,8.117102e-16,-4.731913e-30
0.8,0.009731931,206,1.780412e-05,8.199638e-05,0.05073806,0.01593019,-6.639961e-05
0.8,0.0387383,206,2.546914e-05,0.0005924548,0.2358677,0.1022472,-0.001267188
0.8,0.08645454,206,0.7084459,-0.0151887,1.490632,0.8765573,-1.09843
0.8,0.1519519,206,1.072272,-0.01102963,1.636259,0.9499695,-1.314441
0.8,0.2339556,206,1.329505,-0.01448959,1.438521,0.8702305,-0.9444907
0.8,0.3308694,206,1.492474,-0.004738838,1.374309,0.8464977,-0.7698675
0.8,0.4408071,206,1.619081,0.003724183,1.25201,0.7763838,-0.6698
0.8,0.5616289,206,1.727531,-0.00252788,1.059868,0.6996315,-0.4889085
0.8,0.690983,206,1.832503,-0.003275358,0.929772,0.6257,-0.3901616
0.8,0.8263518,206,1.915762,-0.006141577,0.7782105,0.5417399,-0.2274001
0.8,0.9651005,206,1.964329,-0.001765,0.643372,0.5060182,-0.05651097
0.8,1.104528,206,1.949599,0.004299224,0.7025935,0.5186095,0.1173518
0.8,1.241922,206,1.884343,0.005113312,0.8269447,0.5882956,0.3198226
0.8,1.374607,206,1.78568,0.005078675,0.9825412,0.6476996,0.412702
0.8,1.5,206,1.680951,-0.0008818054,1.162429,0.7220089,0.6155928
0.8,1.615661,206,1.564641,-0.0007122536,1.307994,0.8132562,0.7366942
0.8,1.71934,206,1.427119,0.0134048,1.393998,0.8567301,0.8788109
0.8,1.809017,206,1.226293,0.01392448,1.555202,0.8809376,1.03267
0.8,1.882948,206,0.9240372,0.01450272,1.626139,0.9661539,1.334512
0.8,1.939693,206,0.4030477,0.009926364,1.410638,0.5798017,0.6847537
0.8,1.978148,206,2.825449e-05,-0.0002825677,0.0631656,0.04720352,0.0003660418
0.8,1.997564,206,1.560164e-05,-1.781867e-05,0.03989451,0.002991865,9.858257e-06
0.9,0,206,2.54478e-15,-5.965717e-18,2.138863e-13,7.689116e-16,-1.046265e-29
0.9,0.009731931,206,0.0001783365,-1.198347e-05,0.03991027,0.01135274,-9.962106e-05
0.9,0.0387383,206,-6.311403e-06,-0.0002244491,0.2226818,0.06637955,-0.001990711
0.9,0.08645454,206,0.7753143,-0.02731974,1.442443,0.7733457,-0.6480547
0.9,0.1519519,206,1.07896,-0.01359943,1.584756,0.9547193,-1.160636
0.9,0.2339556,206,1.335416,0.003058528,1.528083,0.873692,-0.9931005
0.9,0.3308694,206,1.498829,0.0001854739,1.362798,0.7939624,-0.7558163
0.9,0.4408071,206,1.617459,0.001160289,1.236517,0.7748576,-0.6563835
0.9,0.5616289,206,1.728717,-0.003322131,1.079016,0.7058147,-0.5076085
0.9,0.690983,206,1.83344,-0.006322842,0.9447263,0.6238116,-0.3960815
0.9,0.8263518,206,1.919979,-0.004543553,0.7810779,0.5658665,-0.1904666
0.9,0.9651005,206,1.965583,-0.001830511,0.6389153,0.5099494,-0.04585841
0.9,1.104528,206,1.950048,0.0005675393,0.706896,0.5224024,0.1111881
0.9,1.241922,206,1.882041,0.006168999,0.822725,0.5990401,0.323565
0.9,1.374607,206,1.78409,0.004785235,0.9956101,0.6637056,0.4824603
0.9,1.5,206,1.679244,0.001667427,1.16328,0.7236886,0.5927037
0.9,1.615661,206,1.563747,-0.0008007781,1.290519,0.7982259,0.7558334
0.9,1.71934,206,1.430386,-0.001997478,1.389356,0.808811,0.8341743
0.9,1.809017,206,1.230009,0.002049293,1.60498,0.93217,1.135565
0.9,1.882948,206,0.9434481,0.02177563,1.510503,0.9237748,1.010561
0.9,1.939693,206,-0.001917653,0.006739906,2.232124,0.2528665,0.1128872
0.9,1.978148,206,0.0001157017,5.642997e-05,0.04609323,0.03252052,0.0003912943
0.9,1.997564,206,0.0001401597,-4.700758e-07,0.03205384,0.002119382,1.55156e-05
1,0,206,2.59894e-15,-2.176931e-18,2.139839e-13,7.834963e-16,-1.377678e-29
1,0.009731931,206,-0.0003424214,-0.0001345607,0.06271414,0.02764857,-8.61551e-05
1,0.0387383,206,-0.05073913,0.002341304,0.7416305,0.3820265,-0.08865294
1,0.08645454,206,0.7569874,0.03729354,1.580603,0.8271744,-1.111638
1,0.1519519,206,1.073419,0.0009574281,1.576298,0.9280817,-1.240699
1,0.2339556,206,1.321643,4.728423e-05,1.485279,0.8501338,-0.8820796
1,0.3308694,206,1.493232,0.001541878,1.364049,0.807478,-0.77239
1,0.4408071,206,1.615789,-0.001393091,1.234219,0.7626557,-0.6888361
1,0.5616289,206,1.727576,0.0008524464,1.062933,0.6962875,-0.5510016
1,0.690983,206,1.831765,0.0001934132,0.9147527,0.6084167,-0.3766935
1,0.8263518,206,1.920976,-0.002127928,0.7690541,0.5481219,-0.2182129
1,0.9651005,206,1.96241,0.001832396,0.6512295,0.5179324,-0.02003139
1,1.104528,206,1.954656,-0.001183589,0.675119,0.5220791,0.1122929
1,1.241922,206,1.884902,0.001139095,0.8152825,0.5571778,0.2610812
1,1.374607,206,1.788296,-0.0003814174,1.002444,0.6530787,0.433117
1,1.5,206,1.675174,-0.0006206339,1.164437,0.7253732,0.6402345
1,1.615661,206,1.562121,-0.00150909,1.277668,0.7966997,0.6980066
1,1.71934,206,1.42279,-0.00090191,1.404168,0.8242421,0.7926373
1,1.809017,206,1.221728,-0.002045201,1.564423,0.8751592,0.9867346
1,1.882948,206,0.9528624,-0.009169511,1.481384,0.9112678,1.036592
1,1.939693,206,0.4007889,-0.04597622,1.565694,0.7795186,1.235962
1,1.978148,206,-0.000538815,0.000546956,0.09305639,0.09956686,-0.001633141
1,1.997564,206,-0.0002715466,2.395536e-05,0.04916144,0.005060106,2.304468e-05
1.1,0,206,2.542919e-15,1.244867e-18,2.138196e-13,7.995679e-16,6.971076e-30
1.1,0.009731931,206,-3.424673e-05,-7.492239e-05,0.06274834,0.02063789,0.0001278128
1.1,0.0387383,206,-0.0007995371,-0.0007254052,0.2554348,0.1269163,-0.0001484535
1.1,0.08645454,206,0.7118516,-0.01668349,1.522083,0.868413,-1.09093
1.1,0.1519519,206,1.066154,-0.009980705,1.494264,0.9047358,-1.054313
1.1,0.2339556,206,1.317216,-0.001078439,1.465039,0.8549992,-0.8821315
1.1,0.3308694,206,1.491249,-0.001145041,1.358123,0.8503805,-0.8150486
1.1,0.4408071,206,1.60821,-0.001650764,1.251785,0.7821444,-0.7076017
1.1,0.5616289,206,1.729269,0.003140308,1.066359,0.7188315,-0.4880382
1.1,0.690983,206,1.836442,0.002243629,0.8942541,0.6172537,-0.3544689
1.1,0.8263518,206,1.921757,-2.100206e-05,0.7476491,0.5564851,-0.2121771
1.1,0.9651005,206,1.964645,-0.003199775,0.6279489,0.5365424,-0.0603898
1.1,1.104528,206,1.953433,0.002521106,0.688673,0.5360958,0.1340947
1.1,1.241922,206,1.884289,0.0002139956,0.8113245,0.5841585,0.2853738
1.1,1.374607,206,1.791953,-0.003032381,0.987746,0.6681167,0.4021195
1.1,1.5,206,1.674189,-0.001578194,1.15762,0.741061,0.5877621
1.1,1.615661,206,1.561968,0.003290369,1.28555,0.8038856,0.7253825
1.1,1.71934,206,1.421095,0.002796392,1.391936,0.8467104,0.8603887
1.1,1.809017,206,1.205514,0.0005617272,1.523377,0.8927466,1.004774
1.1,1.882948,206,0.9407864,0.007858846,1.504012,0.8599182,0.9953384
1.1,1.939693,206,0.4204192,0.03517821,1.389708,0.6602482,0.5251563
1.1,1.978148,206,-0.0002099858,0.0002225568,0.08046715,0.06134455,-0.0006239803
1.1,1.997564,206,-3.193489e-05,9.177596e-06,0.04954156,0.003877076,-1.58257e-05
1.2,0,206,2.616551e-15,2.672516e-18,2.138839e-13,7.699968e-16,7.239257e-30
1.2,0.009731931,206,0.0004906345,3.226306e-05,0.05925084,0.02165889,-0.0001422288
1.2,0.0387383,206,-0.03079783,-0.005666419,0.5445082,0.2322382,-0.03952204
1.2,0.08645454,206,0.666064,-0.0109065,1.832355,0.8096605,-1.260465
1.2,0.1519519,206,1.070463,-0.01319488,1.480912,0.8873556,-1.004549
1.2,0.2339556,206,1.302578,-0.004313382,1.44849,0.8539405,-0.8283466
1.2,0.3308694,206,1.483913,-0.003414563,1.324775,0.8075229,-0.7444952
1.2,0.4408071,206,1.611704,-0.006669804,1.195684,0.7675528,-0.604524
1.2,0.5616289,206,1.731605,-0.00322741,1.041168,0.714159,-0.4227845
1.2,0.690983,206,1.836357,0.0003129006,0.9093553,0.6351958,-0.3115254
1.2,0.8263518,206,1.921134,-0.002083996,0.7462857,0.5654023,-0.2058462
1.2,0.9651005,206,1.967343,-0.001036754,0.6281209,0.5147669,-0.03998664
1.2,1.104528,206,1.952624,0.002512769,0.6729337,0.5329674,0.1122837
1.2,1.241922,206,1.884684,0.0004178866,0.831789,0.5886064,0.2479078
1.2,1.374607,206,1.789151,0.000362394,0.9707495,0.6780112,0.3886418
1.2,1.5,206,1.676557,0.004689107,1.118018,0.7491963,0.5611114
1.2,1.615661,206,1.559685,0.006012152,1.237108,0.7889118,0.6887707
1.2,1.71934,206,1.409761,0.004448562,1.351873,0.8208746,0.7006865
1.2,1.809017,206,1.205325,0.003763936,1.477979,0.8764972,0.9250895
1.2,1.882948,206,0.9374657,0.01361849,1.56203,0.8714434,1.068712
1.2,1.939693,206,0.07525471,0.03813854,1.91647,0.6604485,0.8580816
1.2,1.978148,206,0.0005326721,-0.0001082477,0.06479695,0.07622664,-0.0007319705
1.2,1.997564,206,0.0003673928,-5.115165e-06,0.04759188,0.003979156,2.668688e-05
1.3,0,206,2.675732e-15,8.733022e-18,2.137599e-13,7.891708e-16,1.966282e-30
1.3,0.009731931,206,-0.0004997338,7.417765e-05,0.06916667,0.02969773,0.001151363
1.3,0.0387383,206,-0.0007600995,-0.001897243,0.4568335,0.2870802,-0.05329487
1.3,0.08645454,206,0.6292199,-0.05737845,1.737213,0.9938778,-1.784109
1.3,0.1519519,206,1.067571,-0.02770889,1.505657,0.9105574,-1.017712
1.3,0.2339556,206,1.305298,-0.01267168,1.417204,0.8874001,-0.8691242
1.3,0.3308694,206,1.479149,-0.005192314,1.309494,0.7890522,-0.7138313
1.3,0.4408071,206,1.616432,-0.00153006,1.179196,0.732295,-0.5373798
1.3,0.5616289,206,1.729883,-0.0009165936,1.060404,0.7134814,-0.4653256
1.3,0.690983,206,1.836113,-0.0004222095,0.9128654,0.6313806,-0.3571312
1.3,0.8263518,206,1.921234,0.001087104,0.7499445,0.5661174,-0.182819
1.3,0.9651005,206,1.970172,-0.0001359271,0.6323613,0.5115265,-0.03607736
1.3,1.104528,206,1.953359,-0.0004655253,0.674726,0.5275196,0.1104627
1.3,1.241922,206,1.885653,-0.0001056185,0.8312707,0.5898796,0.2774281
1.3,1.374607,206,1.789232,0.002147675,0.9700746,0.6789101,0.4222292
1.3,1.5,206,1.68074,0.00337347,1.111633,0.7231059,0.5601152
1.3,1.615661,206,1.558105,0.003582577,1.214145,0.7584725,0.5770338
1.3,1.71934,206,1.411758,0.004738749,1.361893,0.8337104,0.716527
1.3,1.809017,206,1.208649,0.01896506,1.469273,0.9086518,0.8818725
1.3,1.882948,206,0.9181332,0.03888733,1.606728,0.9317098,1.28407
1.3,1.939693,206,0.3177001,0.05256025,1.375314,0.885577,1.203699
1.3,1.978148,206,-0.0006587905,-0.0002819334,0.09307316,0.09727604,-0.005288584
1.3,1.997564,206,-0.0003804556,-1.709623e-05,0.05434909,0.005516893,-0.0001659755
1.4,0,206,2.568799e-15,9.220255e-19,2.133182e-13,7.511488e-16,1.248492e-29
1.4,0.009731931,206,8.475055e-06,-8.467213e-05,0.04795874,0.01146621,-7.905173e-05
1.4,0.0387383,206,0.0002258197,-0.0004454334,0.2249444,0.06608218,-0.00258953
1.4,0.08645454,206,0.7034688,-0.03005601,1.678877,0.7510167,-0.9171888
1.4,0.1519519,206,1.083273,-0.01689365,1.536407,0.9107518,-1.044001
1.4,0.2339556,206,1.311968,-0.01036803,1.408447,0.8739654,-0.8283565
1.4,0.3308694,206,1.481621,-0.0008415587,1.291545,0.8086034,-0.6755331
1.4,0.4408071,206,1.611965,-0.003978327,1.181489,0.7488552,-0.5862817
1.4,0.5616289,206,1.72931,0.001369292,1.066716,0.7073164,-0.508337
1.4,0.690983,206,1.834342,-0.001685915,0.9555107,0.6395175,-0.4424788
1.4,0.8263518,206,1.917925,-0.004237704,0.7705892,0.5739727,-0.2501069
1.4,0.9651005,206,1.967568,-0.002059452,0.649198,0.5383272,-0.04338708
1.4,1.104528,206,1.952995,0.002113321,0.6742703,0.5350199,0.1258023
1.4,1.241922,206,1.885151,0.004249008,0.8674596,0.6165554,0.3473337
1.4,1.374607,206,1.78692,-0.002616949,1.001576,0.6852602,0.4821201
1.4,1.5,206,1.68121,0.004644636,1.088038,0.7171736,0.5156285
1.4,1.615661,206,1.556529,0.001345231,1.22474,0.7671394,0.6435126
1.4,1.71934,206,1.423594,0.003240615,1.360052,0.8220074,0.7196255
1.4,1.809017,206,1.222798,0.01538524,1.480466,0.8883176,0.9078842
1.4,1.882948,206,0.9585269,0.02480752,1.595303,0.9448356,1.027625
1.4,1.939693,206,-0.0001765563,0.001214413,2.220083,0.1918111,0.07455013
1.4,1.978148,206,3.489434e-05,0.0002010321,0.05522903,0.03284422,0.0003329465
1.4,1.997564,206,2.634831e-05,1.503012e-05,0.03827806,0.00217375,1.087195e-05
1.5,0,206,2.639957e-15,1.378614e-17,2.130007e-13,7.857598e-16,5.887274e-30
1.5,0.009731931,206,6.363104e-05,-5.175339e-05,0.06206157,0.02364011,-0.0003865648
1.5,0.0387383,206,0.0007097985,-0.001337192,0.3055489,0.2040512,-0.01560783
1.5,0.08645454,206,0.6264046,0.003553152,1.804565,0.8138569,-1.199686
1.5,0.1519519,206,1.08713,-0.009090847,1.598734,0.9015292,-1.135982
1.5,0.2339556,206,1.327059,0.003027641,1.452945,0.8524096,-0.9013453
1.5,0.3308694,206,1.480453,-0.001154248,1.320913,0.796312,-0.7156712
1.5,0.4408071,206,1.617288,-0.00114494,1.160528,0.7476185,-0.5529291
1.5,0.5616289,206,1.726961,-0.0004412553,1.064105,0.7048799,-0.5236864
1.5,0.690983,206,1.831539,-0.0008446484,0.9446356,0.6247083,-0.3992971
1.5,0.8263518,206,1.919001,-0.0001569337,0.7686468,0.5411688,-0.1901671
1.5,0.9651005,206,1.96603,0.0008110732,0.6468065,0.5266955,-0.01373301
1.5,1.104528,206,1.949784,-0.0002419964,0.6789976,0.5299521,0.1090372
1.5,1.241922,206,1.886273,0.0003422163,0.8520408,0.5700755,0.2948477
1.5,1.374607,206,1.785843,0.002001007,1.021148,0.6754089,0.5107852
1.5,1.5,206,1.679743,-0.003025614,1.088891,0.7212728,0.5574238
1.5,1.615661,206,1.554607,0.00217734,1.24262,0.794782,0.6690086
1.5,1.71934,206,1.419291,-0.004180364,1.364338,0.8138621,0.8020351
1.5,1.809017,206,1.23367,0.004116108,1.508895,0.8704144,0.8817883
1.5,1.882948,206,0.9441495,0.01243747,1.639706,0.8983009,1.179481
1.5,1.939693,206,0.2332744,-0.009248392,1.541093,0.7192563,0.8924557
1.5,1.978148,206,0.0001947151,0.0002273658,0.08368043,0.07321517,0.00298382
1.5,1.997564,206,4.079854e-05,5.51311e-06,0.04857506,0.004384353,4.606382e-05
1.6,0,206,2.622911e-15,-3.428758e-18,2.137495e-13,7.913603e-16,1.729084e-29
1.6,0.009731931,206,0.0003204951,6.112112e-06,0.05140333,0.01216381,4.296911e-05
1.6,0.0387383,206,0.0004990714,-0.0002114862,0.2251763,0.09317654,0.002365634
1.6,0.08645454,206,0.7670079,-0.006633157,1.433314,0.8674189,-0.9047886
1.6,0.1519519,206,1.114569,-0.0107483,1.557322,0.8911842,-1.058346
1.6,0.2339556,206,1.334739,0.001683686,1.521727,0.8717871,-0.9628533
1.6,0.3308694,206,1.486214,0.006163072,1.32938,0.8263372,-0.8014437
1.6,0.4408071,206,1.615359,-0.002740219,1.166961,0.7548671,-0.6678823
1.6,0.5616289,206,1.72813,-0.000303969,1.072696,0.7061983,-0.552095
1.6,0.690983,206,1.835687,0.001846948,0.9367099,0.6192686,-0.3851874
1.6,0.8263518,206,1.9249,-0.0002255103,0.7762065,0.5681954,-0.2038698
1.6,0.9651005,206,1.95975,0.001247832,0.6737405,0.5355613,-0.03171822
1.6,1.104528,206,1.950235,-0.002476099,0.6910646,0.5501072,0.1218898
1.6,1.241922,206,1.889283,0.001120888,0.8555341,0.5875025,0.303941
1.6,1.374607,206,1.789122,-0.001984778,0.9904585,0.6488437,0.4026074
1.6,1.5,206,1.681132,0.002317135,1.12122,0.7026261,0.5203825
1.6,1.615661,206,1.555789,-0.0008080812,1.261753,0.8074751,0.7302875
1.6,1.71934,206,1.424788,-0.003526229,1.383421,0.8556294,0.8563124
1.6,1.809017,206,1.240098,0.002284187,1.510552,0.8692058,0.9758935
1.6,1.882948,206,0.9726083,0.01472366,1.602874,0.880468,1.148959
1.6,1.939693,206,0.3323455,-0.04303793,1.29004,0.6067389,0.6515728
1.6,1.978148,206,0.0003770978,4.767727e-06,0.05914305,0.03687744,-0.0003397903
1.6,1.997564,206,0.0002530165,-1.573946e-07,0.04114259,0.002293562,-7.215999e-06
1.7,0,206,2.670262e-15,8.051752e-18,2.13066e-13,7.84773e-16,2.683337e-30
1.7,0.009731931,206,-0.0001938439,-1.223242e-05,0.0663422,0.02562984,-0.0001536994
1.7,0.0387383,206,-0.03436753,-0.02982973,0.566837,0.4069271,-0.2078734
1.7,0.08645454,206,0.78833,0.05951635,1.546907,0.8898578,-1.227544
1.7,0.1519519,206,1.099021,0.02023312,1.54458,0.8867181,-1.046483
1.7,0.2339556,206,1.332295,0.006139322,1.526116,0.8763148,-1.022163
1.7,0.3308694,206,1.488368,0.005318569,1.341709,0.8090626,-0.6993648
1.7,0.4408071,206,1.613676,0.007204051,1.206081,0.7599652,-0.6423795
1.7,0.5616289,206,1.730304,-0.002781245,1.055982,0.6945447,-0.5108918
1.7,0.690983,206,1.837164,0.001822211,0.926092,0.6342848,-0.3710012
1.7,0.8263518,206,1.925322,0.004885343,0.7580811,0.5772836,-0.2085364
1.7,0.9651005,206,1.957672,-0.0001658283,0.6620064,0.4993913,-0.05743065
1.7,1.104528,206,1.95223,-0.001739066,0.6896947,0.5295833,0.1218725
1.7,1.241922,206,1.889184,-0.005087706,0.8442185,0.6007875,0.2807854
1.7,1.374607,206,1.789749,0.003188265,0.9813235,0.6554619,0.4530802
1.7,1.5,206,1.67882,0.001576576,1.130334,0.7438116,0.5897514
1.7,1.615661,206,1.553472,-0.01023185,1.257149,0.7686459,0.6411874
1.7,1.71934,206,1.426887,-0.009242442,1.394171,0.8417625,0.7923946
1.7,1.809017,206,1.242984,-0.01401858,1.545613,0.8849458,0.9639904
1.7,1.882948,206,0.9792049,-0.03067459,1.577162,0.9073654,0.9918332
1.7,1.939693,206,0.4473222,-0.04833204,1.651385,0.7498679,1.383429
1.7,1.978148,206,-0.000387541,0.0001402959,0.1013926,0.08050843,-0.002150191
1.7,1.997564,206,-0.0001579178,6.476083e-06,0.05184686,0.004769748,4.183964e-05
1.8,0,206,2.721493e-15,-2.059542e-18,2.133447e-13,7.841585e-16,5.403292e-30
1.8,0.009731931,206,0.0003719152,-0.0005704575,0.09356246,0.06236278,0.001536278
1.8,0.0387383,206,0.1514136,0.0200584,1.319134,0.6335759,-0.8287214
1.8,0.08645454,206,0.7513199,0.0484098,1.601361,0.8772144,-1.119344
1.8,0.1519519,206,1.090074,0.02517062,1.572925,0.8697356,-0.894204
1.8,0.2339556,206,1.32685,0.01192733,1.505755,0.8333732,-0.9663493
1.8,0.3308694,206,1.485248,0.00172861,1.368255,0.8367101,-0.9011445
1.8,0.4408071,206,1.60817,0.003243602,1.222956,0.7663465,-0.6758037
1.8,0.5616289,206,1.73146,0.00139182,1.043432,0.6971036,-0.4946318
1.8,0.690983,206,1.839092,-0.001286048,0.9446232,0.6285735,-0.390808
1.8,0.8263518,206,1.920429,0.001504414,0.7730135,0.5955362,-0.2103687
1.8,0.9651005,206,1.957716,0.0009253871,0.6389776,0.5225583,-0.05239772
1.8,1.104528,206,1.950764,-0.0004262556,0.6960854,0.5372999,0.1308773
1.8,1.241922,206,1.885884,-0.001903617,0.8281375,0.6083629,0.2918111
1.8,1.374607,206,1.791222,-0.001273487,0.9941544,0.6369381,0.4329996
1.8,1.5,206,1.684535,-0.002372209,1.108188,0.7241398,0.5526238
1.8,1.615661,206,1.552735,-0.003065746,1.274572,0.8071748,0.7136819
1.8,1.71934,206,1.422532,-0.00192429,1.411396,0.8300694,0.8562214
1.8,1.809017,206,1.232896,-0.01980823,1.518042,0.8758151,0.9924528
1.8,1.882948,206,0.9693848,-0.03340952,1.535161,0.8625374,0.8281982
1.8,1.939693,206,0.4861191,-0.04714587,1.692388,0.8914471,1.582246
1.8,1.978148,206,-0.02070616,-0.0115049,0.3956295,0.3008935,0.0408159
1.8,1.997564,206,0.0003164944,9.277237e-05,0.0702857,0.01073449,-0.0002192122
1.9,0,206,2.666314e-15,3.006051e-19,2.131435e-13,8.26436e-16,1.359044e-29
1.9,0.009731931,206,-0.000849532,2.77224e-05,0.08103441,0.0358097,-0.0008336771
1.9,0.0387383,206,0.1202628,-0.01606721,1.18179,0.3649171,-0.02434124
1.9,0.08645454,206,0.7456197,0.01179565,1.58045,0.8806538,-1.235855
1.9,0.1519519,206,1.08706,0.01354458,1.530871,0.8676448,-0.9551512
1.9,0.2339556,206,1.312956,0.01125721,1.527165,0.8387875,-0.9273045
1.9,0.3308694,206,1.477038,6.438561e-05,1.369496,0.8266856,-0.8404717
1.9,0.4408071,206,1.610375,0.0007655092,1.193289,0.7668813,-0.614455
1.9,0.5616289,206,1.730888,-0.001433138,1.056027,0.7050857,-0.494198
1.9,0.690983,206,1.837757,0.002095905,0.9151657,0.6000234,-0.3346681
1.9,0.8263518,206,1.918416,-0.001614545,0.7702395,0.5516427,-0.2119351
1.9,0.9651005,206,1.9572,-0.0009937904,0.6411808,0.5327175,-0.03783351
1.9,1.104528,206,1.948922,0.00261931,0.7004103,0.5422253,0.1276637
1.9,1.241922,206,1.884443,0.001082255,0.8403817,0.5694696,0.2663024
1.9,1.374607,206,1.793418,-0.001759895,0.963608,0.6488471,0.3893178
1.9,1.5,206,1.676031,0.0003350919,1.095466,0.7319702,0.5530911
1.9,1.615661,206,1.547636,-0.001204025,1.261826,0.7824172,0.7068862
1.9,1.71934,206,1.406371,-0.008218557,1.429205,0.8427917,0.9275554
1.9,1.809017,206,1.218878,-0.007797525,1.54326,0.8584605,1.012715
1.9,1.882948,206,0.9569519,-0.01570857,1.587951,0.9066067,1.102901
1.9,1.939693,206,0.5385973,-0.003817006,1.843165,0.7495098,0.9707845
1.9,1.978148,206,-0.0008067685,-6.669004e-05,0.1300768,0.1236141,0.0135348
1.9,1.997564,206,-0.0007061312,-3.719588e-06,0.06358834,0.006518669,8.994259e-05
2,0,206,2.594626e-15,4.439792e-18,2.134071e-13,7.922184e-16,4.793373e-31
2,0.009731931,206,0.0001706705,-6.173565e-05,0.06752109,0.0226896,-0.0006389279
2,0.0387383,206,-0.0001714815,-0.0009846675,0.3059473,0.2519336,-0.05405779
2,0.08645454,206,0.7729616,-0.007425141,1.636364,0.8690068,-1.01409
2,0.1519519,206,1.092705,0.003761115,1.533489,0.8976707,-1.035575
2,0.2339556,206,1.313807,-0.002776377,1.511816,0.8736432,-1.033685
2,0.3308694,206,1.476132,0.003852866,1.348392,0.8067426,-0.7227196
2,0.4408071,206,1.609573,-0.00239573,1.200719,0.7617518,-0.6321608
2,0.5616289,206,1.72933,0.001118008,1.053844,0.7192874,-0.5002074
2,0.690983,206,1.837368,-0.004179587,0.92761,0.6642856,-0.4156942
2,0.8263518,206,1.917832,-0.003226966,0.7865643,0.5611005,-0.2365362
2,0.9651005,206,1.964666,-0.0008378043,0.6189064,0.5168113,-0.04183556
2,1.104528,206,1.951438,0.0007128646,0.6902168,0.5178154,0.1195068
2,1.241922,206,1.885782,0.001875693,0.8452215,0.5930553,0.2747868
2,1.374607,206,1.789466,-0.0002556134,0.9903156,0.6736877,0.4259667
2,1.5,206,1.674355,-0.0009654539,1.095812,0.730305,0.5479815
2,1.615661,206,1.546266,-0.002289276,1.269362,0.7724256,0.6660533
2,1.71934,206,1.406068,-0.002718994,1.408644,0.8526213,0.8570587
2,1.809017,206,1.221738,0.00413401,1.531444,0.8783589,1.01747
2,1.882948,206,0.97346,-0.006978141,1.578056,0.8858614,1.007546
2,1.939693,206,0.448146,0.06057314,1.758189,0.7747827,0.6560807
2,1.978148,206,0.0003826463,0.0002498678,0.08808222,0.07765168,0.002146729
2,1.997564,206,0.0001627334,8.411708e-06,0.05299553,0.004201347,9.09117e-05
2.1,0,206,2.638913e-15,4.372295e-18,2.132883e-13,7.809328e-16,6.320472e-30
2.1,0.009731931,206,0.000222497,-0.0001329047,0.07030325,0.03432479,-0.001497079
2.1,0.0387383,206,0.007119981,-0.01107214,0.6028255,0.3149156,-0.1373216
2.1,0.08645454,206,0.783416,-0.02421557,1.633203,0.8846043,-1.170964
2.1,0.1519519,206,1.098056,-0.01221705,1.560772,0.9095874,-1.074021
2.1,0.2339556,206,1.318082,-0.004599671,1.44314,0.8942557,-0.9103608
2.1,0.3308694,206,1.479728,0.002273381,1.347732,0.800003,-0.8183684
2.1,0.4408071,206,1.608687,0.006487028,1.221089,0.7617321,-0.6539486
2.1,0.5616289,206,1.729879,0.0012404,1.028905,0.6908261,-0.4864979
2.1,0.690983,206,1.839343,-0.0001447089,0.8922699,0.6320332,-0.3667489
2.1,0.8263518,206,1.915793,-0.002175538,0.7870124,0.5635406,-0.2268622
2.1,0.9651005,206,1.962188,0.00107358,0.6362074,0.5341671,-0.05395311
2.1,1.104528,206,1.951839,-0.0003166038,0.6926285,0.5352601,0.1040703
2.1,1.241922,206,1.884087,0.001269058,0.8357611,0.5961026,0.3160423
2.1,1.374607,206,1.794444,-0.003153739,0.9724488,0.6457089,0.4198889
2.1,1.5,206,1.673137,-0.002301875,1.116191,0.7355619,0.5656644
2.1,1.615661,206,1.554067,-0.003435584,1.306924,0.7828627,0.7182445
2.1,1.71934,206,1.410594,0.003425034,1.37815,0.8671065,0.8469336
2.1,1.809017,206,1.226435,0.008876908,1.471741,0.906078,1.014088
2.1,1.882948,206,0.970001,0.01430532,1.588561,0.9369222,1.177468
2.1,1.939693,206,0.5432274,0.05595583,1.751172,0.8833657,0.4946935
2.1,1.978148,206,0.0001548899,0.0005652711,0.1103861,0.1048121,0.008283049
2.1,1.997564,206,0.0001982139,1.451658e-05,0.0535365,0.006465438,0.0002024787
2.2,0,206,2.646096e-15,3.423552e-18,2.132002e-13,7.946e-16,1.006031e-29
2.2,0.009731931,206,-6.00252e-05,0.0002016818,0.04986295,0.0162426,-0.0002731974
2.2,0.0387383,206,0.0003311978,0.001255114,0.2378219,0.1258395,-0.01058349
2.2,0.08645454,206,0.7967808,-0.06315584,1.687155,0.8662843,-0.5809579
2.2,0.1519519,206,1.110372,-0.006223217,1.536053,0.8771958,-0.9575818
