x,y,U,V,urms,vrms,uv
0,1.2622,1.8597,-0.001816,0.14815,0.10261,0.0056556
0,1.2689,1.8547,-0.001865,0.14972,0.10331,0.0057975
0,1.2756,1.8497,-0.0019078,0.15124,0.10403,0.0059394
0,1.2823,1.8445,-0.0019501,0.15273,0.10475,0.0060811
0,1.289,1.8393,-0.0019996,0.15419,0.10546,0.006223
0,1.2957,1.8339,-0.002054,0.15562,0.10613,0.0063678
0,1.3024,1.8287,-0.0021132,0.15702,0.1068,0.0065146
0,1.309,1.8232,-0.0021762,0.15839,0.10745,0.0066598
0,1.3156,1.8179,-0.0022465,0.15973,0.10809,0.0067985
0,1.3223,1.8124,-0.002321,0.16105,0.10873,0.0069338
0,1.3289,1.8071,-0.0024003,0.16237,0.10937,0.0070697
0,1.3355,1.8015,-0.0024779,0.16368,0.11001,0.007208
0,1.342,1.796,-0.0025594,0.16494,0.11066,0.0073468
0,1.3486,1.7904,-0.0026477,0.16617,0.11133,0.0074848
0,1.3551,1.7848,-0.0027416,0.16741,0.11201,0.0076191
0,1.3616,1.779,-0.0028399,0.16869,0.11269,0.0077507
0,1.3681,1.7733,-0.0029422,0.17,0.11337,0.007886
0,1.3746,1.7674,-0.0030374,0.17136,0.11402,0.0080276
0,1.3811,1.7616,-0.0031206,0.17271,0.11465,0.008169
0,1.3875,1.7557,-0.0031937,0.17409,0.11526,0.0083082
0,1.3939,1.7499,-0.0032621,0.17548,0.11588,0.0084424
0,1.4003,1.7439,-0.0033218,0.17687,0.1165,0.0085726
0,1.4067,1.738,-0.0033773,0.17822,0.11714,0.0086977
0,1.4131,1.732,-0.0034265,0.17952,0.11778,0.0088225
0,1.4195,1.726,-0.0034703,0.18075,0.11844,0.0089478
0,1.4258,1.7199,-0.0035121,0.182,0.11909,0.0090771
0,1.4321,1.7139,-0.0035565,0.18325,0.11976,0.0092046
0,1.4384,1.7078,-0.0036011,0.18447,0.12042,0.0093292
0,1.4446,1.7017,-0.0036326,0.18567,0.12106,0.0094504
0,1.4509,1.6955,-0.0036407,0.1869,0.12167,0.009573
0,1.4571,1.6894,-0.003625,0.1881,0.12224,0.0096934
0,1.4633,1.6832,-0.0035915,0.18929,0.12279,0.0098139
0,1.4695,1.6771,-0.0035466,0.19048,0.12333,0.009932
0,1.4756,1.6709,-0.003506,0.19172,0.12389,0.010054
0,1.4818,1.6647,-0.0034851,0.19298,0.12445,0.010182
0,1.4879,1.6584,-0.003497,0.19426,0.12501,0.010315
0,1.4939,1.6522,-0.003537,0.19553,0.12558,0.010448
0,1.5,1.6458,-0.0035988,0.19681,0.12614,0.010583
0,1.506,1.6395,-0.0036751,0.19808,0.1267,0.010716
0,1.512,1.6331,-0.0037719,0.19943,0.12725,0.010851
0,1.518,1.6267,-0.0038712,0.2008,0.12778,0.01098
