x,y,U,V,urms,vrms,uv
3.3,0,2.6827e-15,2.0426e-18,2.1385e-13,8.0145e-16,9.2972e-30
3.3,0.0097319,-0.00031813,-0.00020828,0.092135,0.025808,-0.00022609
3.3,0.038738,-0.0027169,-0.0018023,0.35214,0.19659,-0.039942
3.3,0.086455,0.58187,0.026083,1.8454,0.98635,-1.2282
3.3,0.15195,1.0788,0.0078493,1.5521,0.81579,-0.8691
3.3,0.23396,1.2825,-0.0016975,1.4405,0.84503,-0.77755
3.3,0.33087,1.4348,-0.0030124,1.3987,0.83083,-0.85066
3.3,0.44081,1.5798,-0.0056325,1.275,0.78203,-0.74849
3.3,0.56163,1.6999,-0.00061568,1.1462,0.72377,-0.55209
3.3,0.69098,1.8183,0.0034367,0.96071,0.65608,-0.36976
3.3,0.82635,1.914,0.0001762,0.76954,0.56899,-0.21015
3.3,0.9651,1.9625,-0.0010339,0.66535,0.51666,-0.051397
3.3,1.1045,1.9455,-0.00095598,0.69683,0.5451,0.10683
3.3,1.2419,1.8732,0.0028575,0.86222,0.59524,0.31071
3.3,1.3746,1.7661,0.0029948,1.0369,0.68877,0.41567
3.3,1.5,1.6449,-0.001192,1.2037,0.75138,0.63768
3.3,1.6157,1.5177,-0.0047254,1.33,0.82635,0.77938
3.3,1.7193,1.3731,-0.0043887,1.4002,0.83256,0.80465
3.3,1.809,1.2006,0.0022994,1.4603,0.83491,0.83993
3.3,1.8829,0.91138,0.018682,1.72,0.86689,1.0727
3.3,1.9397,0.30029,-0.015023,1.3473,0.92931,1.1236
3.3,1.9781,-0.00063219,-0.00063145,0.12044,0.08207,0.0029344
3.3,1.9976,-0.00023589,-3.3291e-05,0.072062,0.0047765,1.9534e-05
3.4,0,2.5957e-15,-2.0319e-18,2.1391e-13,7.9862e-16,-6.8003e-30
3.4,0.0097319,-0.00023836,2.9884e-06,0.056871,0.01432,-6.4222e-05
3.4,0.038738,-0.00021985,-2.744e-05,0.23018,0.095938,0.0013257
3.4,0.086455,0.67,-0.030988,1.5703,0.91565,-1.2054
3.4,0.15195,1.0735,-0.0009435,1.5671,0.84758,-0.95825
3.4,0.23396,1.281,-0.0033893,1.4549,0.86297,-0.90797
3.4,0.33087,1.4435,-0.0052976,1.3835,0.85991,-0.82949
3.4,0.44081,1.5773,-0.0039863,1.2822,0.79974,-0.72842
3.4,0.56163,1.7077,-0.00023706,1.1078,0.73981,-0.53659
3.4,0.69098,1.8211,0.0010446,0.97591,0.63683,-0.39796
3.4,0.82635,1.9139,0.0048507,0.77021,0.5464,-0.16519
3.4,0.9651,1.9621,0.00083255,0.65744,0.49785,-0.032837
3.4,1.1045,1.9481,0.0016288,0.69466,0.5037,0.083701
3.4,1.2419,1.8779,0.0037471,0.86343,0.58479,0.28033
3.4,1.3746,1.7719,0.0026422,1.0397,0.66984,0.42439
3.4,1.5,1.6537,-0.0014369,1.1889,0.7818,0.66314
3.4,1.6157,1.5201,-0.0021498,1.3383,0.8317,0.76098
3.4,1.7193,1.3726,-0.0065834,1.4101,0.88113,0.90493
3.4,1.809,1.2022,-0.0058253,1.4671,0.84664,0.88672
3.4,1.8829,0.91148,-0.00049395,1.6805,0.8754,1.1824
3.4,1.9397,0.12822,-0.010216,1.8885,0.52313,0.63551
3.4,1.9781,-0.00025532,-2.905e-05,0.064062,0.042624,0.00010119
3.4,1.9976,-0.00018683,-3.0567e-06,0.045522,0.0026869,1.0397e-05
3.5,0,2.5104e-15,5.0006e-18,2.1375e-13,8.1576e-16,-1.9726e-29
3.5,0.0097319,0.00024524,0.00010937,0.046368,0.015686,5.6386e-06
3.5,0.038738,0.0006856,0.00067917,0.2302,0.138,-0.00051431
3.5,0.086455,0.6678,-0.038422,1.5823,0.86602,-1.2696
3.5,0.15195,1.0774,0.00027759,1.5777,0.84698,-1.0348
3.5,0.23396,1.2934,0.00079137,1.4333,0.8724,-0.92738
3.5,0.33087,1.4479,-0.0020581,1.3812,0.81214,-0.79325
3.5,0.44081,1.5822,0.0076143,1.2531,0.76421,-0.6639
3.5,0.56163,1.7054,0.0035398,1.1205,0.69967,-0.5264
3.5,0.69098,1.8201,-0.0037796,0.96921,0.65701,-0.38859
3.5,0.82635,1.9166,0.0016473,0.76616,0.5539,-0.19413
3.5,0.9651,1.9628,0.0024321,0.66447,0.50152,-0.052819
3.5,1.1045,1.9493,0.0034261,0.69555,0.5089,0.11571
3.5,1.2419,1.8758,-0.0018438,0.8738,0.58402,0.26646
3.5,1.3746,1.7671,-0.0023853,1.0341,0.66747,0.44615
3.5,1.5,1.6535,0.005774,1.1837,0.73776,0.58447
3.5,1.6157,1.5232,0.0018273,1.3099,0.79692,0.72603
3.5,1.7193,1.3803,-0.001115,1.4289,0.86115,0.87661
3.5,1.809,1.2101,0.0031776,1.4613,0.86355,0.90305
3.5,1.8829,0.93525,-0.0081572,1.5753,0.90627,1.1319
3.5,1.9397,0.15763,-0.056273,1.7407,0.62996,1.4261
3.5,1.9781,0.00032906,0.00032264,0.057158,0.050326,-2.7667e-05
3.5,1.9976,0.00019544,2.1246e-05,0.036684,0.0029315,3.5213e-07
